assessmentScore,assignmentId,courseId,createdAt,id,isAvailable,isLate,moduleId,status,studentId,submissionDate,timeSpentMinutes,updatedAt
,ASG922746,CRS652689,2025-09-24T16:49:39.809050,fa_ed85d35f,False,,MOD351862,future,851780651,,,2025-09-24T16:49:39.809050
,ASG569685,CRS652689,2025-09-24T16:49:39.809050,fa_137ec4fd,False,,MOD351862,future,851780651,,,2025-09-24T16:49:39.809050
,ASG450416,CRS652689,2025-09-24T16:49:39.811050,fa_d7183c0a,False,,MOD152732,future,851780651,,,2025-09-24T16:49:39.811050
,ASG757487,CRS652689,2025-09-24T16:49:39.811050,fa_0259e362,False,,MOD229518,future,851780651,,,2025-09-24T16:49:39.811050
,ASG811498,CRS652689,2025-09-24T16:49:39.811153,fa_6af6a1ac,False,,MOD017828,future,851780651,,,2025-09-24T16:49:39.811153
,ASG309689,CRS652689,2025-09-24T16:49:39.811153,fa_4dd238af,False,,MOD017828,future,851780651,,,2025-09-24T16:49:39.811153
,ASG185223,CRS652689,2025-09-24T16:49:39.811153,fa_a173eaa2,False,,MOD346529,future,851780651,,,2025-09-24T16:49:39.811153
,ASG168689,CRS583398,2025-09-24T16:49:39.811153,fa_8fc7438e,False,,MOD647562,future,851780651,,,2025-09-24T16:49:39.811153
,ASG716661,CRS583398,2025-09-24T16:49:39.811153,fa_3f3fdec9,False,,MOD647562,future,851780651,,,2025-09-24T16:49:39.811153
,ASG800475,CRS583398,2025-09-24T16:49:39.811153,fa_4d8f101d,False,,MOD624828,future,851780651,,,2025-09-24T16:49:39.811153
,ASG467978,CRS583398,2025-09-24T16:49:39.811153,fa_ef182ba4,False,,MOD624828,future,851780651,,,2025-09-24T16:49:39.811153
,ASG505003,CRS583398,2025-09-24T16:49:39.811551,fa_e074e21d,False,,MOD416467,future,851780651,,,2025-09-24T16:49:39.811551
,ASG841128,CRS583398,2025-09-24T16:49:39.811551,fa_de2e4d27,False,,MOD416467,future,851780651,,,2025-09-24T16:49:39.811551
,ASG327241,CRS583398,2025-09-24T16:49:39.811551,fa_82a3a1b9,False,,MOD852923,future,851780651,,,2025-09-24T16:49:39.811551
,ASG234064,CRS583398,2025-09-24T16:49:39.811551,fa_1411ac2e,False,,MOD852923,future,851780651,,,2025-09-24T16:49:39.811551
,ASG446368,CRS583398,2025-09-24T16:49:39.811551,fa_f93c6f1b,False,,MOD295195,future,851780651,,,2025-09-24T16:49:39.811551
,ASG206847,CRS583398,2025-09-24T16:49:39.811551,fa_ec0b0489,False,,MOD295195,future,851780651,,,2025-09-24T16:49:39.811551
,ASG959133,CRS583398,2025-09-24T16:49:39.811551,fa_ba90f8ff,False,,MOD489717,future,851780651,,,2025-09-24T16:49:39.811551
,ASG546268,CRS583398,2025-09-24T16:49:39.811551,fa_6b75291e,False,,MOD178390,future,851780651,,,2025-09-24T16:49:39.811551
,ASG486881,CRS430230,2025-09-24T16:49:39.811551,pa_886fc69a,True,,MOD700031,pending,480270549,,,2025-09-24T16:49:39.811551
,ASG976589,CRS430230,2025-09-24T16:49:39.811551,fa_98c8b17d,False,,MOD700031,future,480270549,,,2025-09-24T16:49:39.811551
,ASG606210,CRS430230,2025-09-24T16:49:39.811551,fa_2c8a281d,False,,MOD192486,future,480270549,,,2025-09-24T16:49:39.811551
,ASG613485,CRS430230,2025-09-24T16:49:39.811551,fa_61fa40fe,False,,MOD369841,future,480270549,,,2025-09-24T16:49:39.811551
,ASG534715,CRS430230,2025-09-24T16:49:39.811551,fa_04852721,False,,MOD369841,future,480270549,,,2025-09-24T16:49:39.811551
,ASG527103,CRS430230,2025-09-24T16:49:39.811551,fa_7859284c,False,,MOD405876,future,480270549,,,2025-09-24T16:49:39.811551
,ASG442700,CRS430230,2025-09-24T16:49:39.811551,fa_4ffc7f97,False,,MOD405876,future,480270549,,,2025-09-24T16:49:39.811551
,ASG517019,CRS430230,2025-09-24T16:49:39.811551,fa_0353ed03,False,,MOD975016,future,480270549,,,2025-09-24T16:49:39.811551
,ASG273230,CRS430230,2025-09-24T16:49:39.811551,fa_f8e41837,False,,MOD016077,future,480270549,,,2025-09-24T16:49:39.811551
,ASG055313,CRS430230,2025-09-24T16:49:39.811551,fa_b7458254,False,,MOD635821,future,480270549,,,2025-09-24T16:49:39.811551
,ASG329057,CRS446141,2025-09-24T16:49:39.811551,fa_65c1a487,False,,MOD210995,future,480270549,,,2025-09-24T16:49:39.811551
,ASG284784,CRS446141,2025-09-24T16:49:39.811551,fa_99abcea1,False,,MOD210995,future,480270549,,,2025-09-24T16:49:39.811551
,ASG009429,CRS446141,2025-09-24T16:49:39.811551,fa_a564ec7e,False,,MOD874307,future,480270549,,,2025-09-24T16:49:39.811551
,ASG687550,CRS446141,2025-09-24T16:49:39.811551,fa_99395cf9,False,,MOD874307,future,480270549,,,2025-09-24T16:49:39.811551
,ASG628091,CRS446141,2025-09-24T16:49:39.811551,fa_90de62c5,False,,MOD735642,future,480270549,,,2025-09-24T16:49:39.811551
,ASG200193,CRS446141,2025-09-24T16:49:39.811551,fa_3a180f90,False,,MOD373068,future,480270549,,,2025-09-24T16:49:39.811551
,ASG432376,CRS446141,2025-09-24T16:49:39.811551,fa_674bc72a,False,,MOD373068,future,480270549,,,2025-09-24T16:49:39.811551
,ASG765867,CRS446141,2025-09-24T16:49:39.811551,fa_ad29aeb8,False,,MOD532943,future,480270549,,,2025-09-24T16:49:39.811551
,ASG609768,CRS446141,2025-09-24T16:49:39.811551,fa_e99b647d,False,,MOD532943,future,480270549,,,2025-09-24T16:49:39.811551
,ASG914539,CRS446141,2025-09-24T16:49:39.811551,fa_7c5ad7eb,False,,MOD666036,future,480270549,,,2025-09-24T16:49:39.811551
,ASG424151,CRS446141,2025-09-24T16:49:39.813054,fa_f827c193,False,,MOD666036,future,480270549,,,2025-09-24T16:49:39.813054
,ASG528951,CRS446141,2025-09-24T16:49:39.813054,fa_7c7cd615,False,,MOD450429,future,480270549,,,2025-09-24T16:49:39.813054
,ASG429405,CRS446141,2025-09-24T16:49:39.813054,fa_9bea3477,False,,MOD450429,future,480270549,,,2025-09-24T16:49:39.813054
,ASG488161,CRS446141,2025-09-24T16:49:39.813054,fa_9fb82212,False,,MOD413247,future,480270549,,,2025-09-24T16:49:39.813054
,ASG367080,CRS446141,2025-09-24T16:49:39.813054,fa_de350946,False,,MOD413247,future,480270549,,,2025-09-24T16:49:39.813054
,ASG852991,CRS446141,2025-09-24T16:49:39.813054,fa_109a9432,False,,MOD682512,future,480270549,,,2025-09-24T16:49:39.813054
,ASG993493,CRS446141,2025-09-24T16:49:39.813054,fa_a6eb5c89,False,,MOD682512,future,480270549,,,2025-09-24T16:49:39.813054
,ASG365489,CRS446141,2025-09-24T16:49:39.813054,fa_d85c3511,False,,MOD330967,future,480270549,,,2025-09-24T16:49:39.813054
,ASG102439,CRS446141,2025-09-24T16:49:39.813054,fa_83333a85,False,,MOD330967,future,480270549,,,2025-09-24T16:49:39.813054
,ASG313401,CRS261592,2025-09-24T16:49:39.813054,pa_b673e21f,True,,MOD633349,pending,480270549,,,2025-09-24T16:49:39.813054
,ASG505574,CRS261592,2025-09-24T16:49:39.813054,fa_e31c6018,False,,MOD955420,future,480270549,,,2025-09-24T16:49:39.813054
,ASG756236,CRS261592,2025-09-24T16:49:39.813054,fa_48d483e8,False,,MOD955420,future,480270549,,,2025-09-24T16:49:39.813054
,ASG394130,CRS261592,2025-09-24T16:49:39.813054,fa_01686afa,False,,MOD895159,future,480270549,,,2025-09-24T16:49:39.813054
,ASG595646,CRS261592,2025-09-24T16:49:39.813054,fa_7ca82e38,False,,MOD383486,future,480270549,,,2025-09-24T16:49:39.813054
,ASG037975,CRS261592,2025-09-24T16:49:39.813054,fa_674b9140,False,,MOD383486,future,480270549,,,2025-09-24T16:49:39.813054
,ASG871008,CRS831057,2025-09-24T16:49:39.813054,pa_5db7357d,True,,MOD616746,pending,480270549,,,2025-09-24T16:49:39.813054
,ASG857855,CRS831057,2025-09-24T16:49:39.813054,fa_e03bf086,False,,MOD228517,future,480270549,,,2025-09-24T16:49:39.813054
,ASG753549,CRS831057,2025-09-24T16:49:39.813054,fa_c7c82222,False,,MOD228517,future,480270549,,,2025-09-24T16:49:39.813054
,ASG334226,CRS831057,2025-09-24T16:49:39.813054,fa_9afcbd20,False,,MOD982753,future,480270549,,,2025-09-24T16:49:39.813054
,ASG969040,CRS831057,2025-09-24T16:49:39.813054,fa_c195b08d,False,,MOD982753,future,480270549,,,2025-09-24T16:49:39.813054
,ASG680531,CRS831057,2025-09-24T16:49:39.813054,fa_e5996ff5,False,,MOD661977,future,480270549,,,2025-09-24T16:49:39.813054
,ASG119864,CRS831057,2025-09-24T16:49:39.813054,fa_0bb9749a,False,,MOD308740,future,480270549,,,2025-09-24T16:49:39.813054
,ASG430137,CRS831057,2025-09-24T16:49:39.813054,fa_61d956ad,False,,MOD308740,future,480270549,,,2025-09-24T16:49:39.813054
,ASG732860,CRS831057,2025-09-24T16:49:39.813054,fa_d37b0261,False,,MOD788235,future,480270549,,,2025-09-24T16:49:39.813054
,ASG544071,CRS831057,2025-09-24T16:49:39.813054,fa_5c0bdc90,False,,MOD959497,future,480270549,,,2025-09-24T16:49:39.813054
,ASG961711,CRS058797,2025-09-24T16:49:39.813054,fa_62ce60a7,False,,MOD342337,future,480270549,,,2025-09-24T16:49:39.813054
,ASG134566,CRS058797,2025-09-24T16:49:39.813054,fa_996da6a3,False,,MOD987246,future,480270549,,,2025-09-24T16:49:39.813054
,ASG266948,CRS058797,2025-09-24T16:49:39.813054,fa_ef8f7763,False,,MOD987246,future,480270549,,,2025-09-24T16:49:39.813054
,ASG156319,CRS058797,2025-09-24T16:49:39.813054,fa_76946486,False,,MOD764544,future,480270549,,,2025-09-24T16:49:39.813054
,ASG671266,CRS058797,2025-09-24T16:49:39.813054,fa_4c6f0c62,False,,MOD764544,future,480270549,,,2025-09-24T16:49:39.813054
,ASG468722,CRS058797,2025-09-24T16:49:39.813054,fa_023bcdb8,False,,MOD613318,future,480270549,,,2025-09-24T16:49:39.813054
,ASG000246,CRS058797,2025-09-24T16:49:39.813054,fa_0b69a911,False,,MOD613318,future,480270549,,,2025-09-24T16:49:39.813054
,ASG242021,CRS058797,2025-09-24T16:49:39.813054,fa_eca10829,False,,MOD389985,future,480270549,,,2025-09-24T16:49:39.813054
,ASG052242,CRS652689,2025-09-24T16:49:39.813054,fa_0259bbe5,False,,MOD272229,future,480270549,,,2025-09-24T16:49:39.813054
,ASG932521,CRS652689,2025-09-24T16:49:39.813054,fa_cc439ddf,False,,MOD272229,future,480270549,,,2025-09-24T16:49:39.813054
,ASG194384,CRS652689,2025-09-24T16:49:39.813054,fa_faa4a526,False,,MOD430710,future,480270549,,,2025-09-24T16:49:39.813054
,ASG632615,CRS652689,2025-09-24T16:49:39.813054,fa_50d46cc0,False,,MOD340216,future,480270549,,,2025-09-24T16:49:39.813054
,ASG996962,CRS652689,2025-09-24T16:49:39.815058,fa_3f6a1255,False,,MOD340216,future,480270549,,,2025-09-24T16:49:39.815058
,ASG852989,CRS652689,2025-09-24T16:49:39.815058,fa_1549cd40,False,,MOD730860,future,480270549,,,2025-09-24T16:49:39.815058
,ASG436735,CRS652689,2025-09-24T16:49:39.815058,fa_77e76208,False,,MOD730860,future,480270549,,,2025-09-24T16:49:39.815058
,ASG922746,CRS652689,2025-09-24T16:49:39.815058,fa_c5ae572f,False,,MOD351862,future,480270549,,,2025-09-24T16:49:39.815058
,ASG569685,CRS652689,2025-09-24T16:49:39.815058,fa_4870c097,False,,MOD351862,future,480270549,,,2025-09-24T16:49:39.815058
,ASG450416,CRS652689,2025-09-24T16:49:39.815058,fa_01a5a8de,False,,MOD152732,future,480270549,,,2025-09-24T16:49:39.815058
,ASG757487,CRS652689,2025-09-24T16:49:39.815058,fa_65afb615,False,,MOD229518,future,480270549,,,2025-09-24T16:49:39.815058
,ASG811498,CRS652689,2025-09-24T16:49:39.815058,fa_c082c3af,False,,MOD017828,future,480270549,,,2025-09-24T16:49:39.815058
,ASG309689,CRS652689,2025-09-24T16:49:39.815058,fa_6176b1ef,False,,MOD017828,future,480270549,,,2025-09-24T16:49:39.815058
,ASG185223,CRS652689,2025-09-24T16:49:39.815058,fa_13dcde08,False,,MOD346529,future,480270549,,,2025-09-24T16:49:39.815058
,ASG505003,CRS583398,2025-09-24T16:49:39.815058,fa_21382c38,False,,MOD416467,future,480270549,,,2025-09-24T16:49:39.815058
,ASG841128,CRS583398,2025-09-24T16:49:39.815058,fa_7146a509,False,,MOD416467,future,480270549,,,2025-09-24T16:49:39.815058
,ASG327241,CRS583398,2025-09-24T16:49:39.815058,fa_47bf55ca,False,,MOD852923,future,480270549,,,2025-09-24T16:49:39.815058
,ASG234064,CRS583398,2025-09-24T16:49:39.815058,fa_e4c198c8,False,,MOD852923,future,480270549,,,2025-09-24T16:49:39.815058
,ASG446368,CRS583398,2025-09-24T16:49:39.815058,fa_f596a8e2,False,,MOD295195,future,480270549,,,2025-09-24T16:49:39.815058
,ASG206847,CRS583398,2025-09-24T16:49:39.815058,fa_d14758ad,False,,MOD295195,future,480270549,,,2025-09-24T16:49:39.815058
,ASG959133,CRS583398,2025-09-24T16:49:39.815058,fa_c13e1c40,False,,MOD489717,future,480270549,,,2025-09-24T16:49:39.815058
,ASG546268,CRS583398,2025-09-24T16:49:39.815058,fa_5a0e66d6,False,,MOD178390,future,480270549,,,2025-09-24T16:49:39.815058
,ASG447003,CRS430230,2025-09-24T16:49:39.815058,pa_e04e64c0,True,,MOD986258,pending,288594507,,,2025-09-24T16:49:39.815058
,ASG486881,CRS430230,2025-09-24T16:49:39.815058,fa_7bec3dc8,False,,MOD700031,future,288594507,,,2025-09-24T16:49:39.815058
,ASG976589,CRS430230,2025-09-24T16:49:39.815058,fa_da862b9d,False,,MOD700031,future,288594507,,,2025-09-24T16:49:39.815058
,ASG606210,CRS430230,2025-09-24T16:49:39.815058,fa_42dc666c,False,,MOD192486,future,288594507,,,2025-09-24T16:49:39.815058
,ASG613485,CRS430230,2025-09-24T16:49:39.815058,fa_ab5ec8c9,False,,MOD369841,future,288594507,,,2025-09-24T16:49:39.815058
,ASG534715,CRS430230,2025-09-24T16:49:39.817059,fa_99a8fbdc,False,,MOD369841,future,288594507,,,2025-09-24T16:49:39.817059
,ASG527103,CRS430230,2025-09-24T16:49:39.817059,fa_331912ab,False,,MOD405876,future,288594507,,,2025-09-24T16:49:39.817059
,ASG442700,CRS430230,2025-09-24T16:49:39.817059,fa_da79ec86,False,,MOD405876,future,288594507,,,2025-09-24T16:49:39.817059
,ASG517019,CRS430230,2025-09-24T16:49:39.817059,fa_d419d5d1,False,,MOD975016,future,288594507,,,2025-09-24T16:49:39.817059
,ASG273230,CRS430230,2025-09-24T16:49:39.817059,fa_e70bc74c,False,,MOD016077,future,288594507,,,2025-09-24T16:49:39.817059
,ASG055313,CRS430230,2025-09-24T16:49:39.817059,fa_a1f24fab,False,,MOD635821,future,288594507,,,2025-09-24T16:49:39.817059
,ASG329057,CRS446141,2025-09-24T16:49:39.817059,fa_aa7ac516,False,,MOD210995,future,288594507,,,2025-09-24T16:49:39.817059
,ASG284784,CRS446141,2025-09-24T16:49:39.817059,fa_0c3ab224,False,,MOD210995,future,288594507,,,2025-09-24T16:49:39.817059
,ASG009429,CRS446141,2025-09-24T16:49:39.817059,fa_9ba37ff2,False,,MOD874307,future,288594507,,,2025-09-24T16:49:39.817059
,ASG687550,CRS446141,2025-09-24T16:49:39.817059,fa_77f07f23,False,,MOD874307,future,288594507,,,2025-09-24T16:49:39.817059
,ASG628091,CRS446141,2025-09-24T16:49:39.817059,fa_81597775,False,,MOD735642,future,288594507,,,2025-09-24T16:49:39.817059
,ASG200193,CRS446141,2025-09-24T16:49:39.817059,fa_5c1d1340,False,,MOD373068,future,288594507,,,2025-09-24T16:49:39.817059
,ASG432376,CRS446141,2025-09-24T16:49:39.817059,fa_c68bdf87,False,,MOD373068,future,288594507,,,2025-09-24T16:49:39.817059
,ASG765867,CRS446141,2025-09-24T16:49:39.817059,fa_281339bc,False,,MOD532943,future,288594507,,,2025-09-24T16:49:39.817059
,ASG609768,CRS446141,2025-09-24T16:49:39.817059,fa_c6a4018c,False,,MOD532943,future,288594507,,,2025-09-24T16:49:39.817059
,ASG914539,CRS446141,2025-09-24T16:49:39.817059,fa_2774a5e6,False,,MOD666036,future,288594507,,,2025-09-24T16:49:39.817059
,ASG424151,CRS446141,2025-09-24T16:49:39.817059,fa_8af45c01,False,,MOD666036,future,288594507,,,2025-09-24T16:49:39.817059
,ASG528951,CRS446141,2025-09-24T16:49:39.817059,fa_a8f04807,False,,MOD450429,future,288594507,,,2025-09-24T16:49:39.817059
,ASG429405,CRS446141,2025-09-24T16:49:39.817059,fa_98910760,False,,MOD450429,future,288594507,,,2025-09-24T16:49:39.817059
,ASG488161,CRS446141,2025-09-24T16:49:39.817059,fa_81c63e77,False,,MOD413247,future,288594507,,,2025-09-24T16:49:39.817059
,ASG367080,CRS446141,2025-09-24T16:49:39.817059,fa_f4214f00,False,,MOD413247,future,288594507,,,2025-09-24T16:49:39.817059
,ASG852991,CRS446141,2025-09-24T16:49:39.818089,fa_404fdd86,False,,MOD682512,future,288594507,,,2025-09-24T16:49:39.818089
,ASG993493,CRS446141,2025-09-24T16:49:39.818089,fa_9a8e2283,False,,MOD682512,future,288594507,,,2025-09-24T16:49:39.818089
,ASG365489,CRS446141,2025-09-24T16:49:39.818089,fa_b2ba5951,False,,MOD330967,future,288594507,,,2025-09-24T16:49:39.818089
,ASG102439,CRS446141,2025-09-24T16:49:39.818089,fa_904f45a2,False,,MOD330967,future,288594507,,,2025-09-24T16:49:39.818089
,ASG770137,CRS261592,2025-09-24T16:49:39.818089,pa_dc1fcf52,True,,MOD426317,pending,288594507,,,2025-09-24T16:49:39.818089
,ASG098251,CRS261592,2025-09-24T16:49:39.818089,pa_65e350fd,True,,MOD426317,pending,288594507,,,2025-09-24T16:49:39.818089
,ASG268002,CRS261592,2025-09-24T16:49:39.818089,pa_4cd76fe3,True,,MOD444415,pending,288594507,,,2025-09-24T16:49:39.818089
,ASG263927,CRS261592,2025-09-24T16:49:39.818089,fa_b5fad614,False,,MOD922432,future,288594507,,,2025-09-24T16:49:39.818089
,ASG505574,CRS261592,2025-09-24T16:49:39.818089,fa_2bd153fc,False,,MOD955420,future,288594507,,,2025-09-24T16:49:39.818089
,ASG756236,CRS261592,2025-09-24T16:49:39.818089,fa_b3d6fb91,False,,MOD955420,future,288594507,,,2025-09-24T16:49:39.818089
,ASG394130,CRS261592,2025-09-24T16:49:39.818089,fa_65eea64a,False,,MOD895159,future,288594507,,,2025-09-24T16:49:39.818089
,ASG595646,CRS261592,2025-09-24T16:49:39.818089,fa_9981b679,False,,MOD383486,future,288594507,,,2025-09-24T16:49:39.818089
,ASG037975,CRS261592,2025-09-24T16:49:39.818089,fa_d5e7eda2,False,,MOD383486,future,288594507,,,2025-09-24T16:49:39.818089
,ASG727651,CRS831057,2025-09-24T16:49:39.818089,pa_05706538,True,,MOD559644,pending,288594507,,,2025-09-24T16:49:39.818089
,ASG251765,CRS831057,2025-09-24T16:49:39.818089,pa_a58778c5,True,,MOD415464,pending,288594507,,,2025-09-24T16:49:39.818089
,ASG220478,CRS831057,2025-09-24T16:49:39.818089,pa_db984151,True,,MOD772650,pending,288594507,,,2025-09-24T16:49:39.818089
,ASG924252,CRS831057,2025-09-24T16:49:39.818089,pa_0727dcfc,True,,MOD627975,pending,288594507,,,2025-09-24T16:49:39.818089
,ASG299100,CRS831057,2025-09-24T16:49:39.818089,pa_f5788830,True,,MOD824980,pending,288594507,,,2025-09-24T16:49:39.818089
,ASG871008,CRS831057,2025-09-24T16:49:39.819094,fa_6d8bff5f,False,,MOD616746,future,288594507,,,2025-09-24T16:49:39.819094
,ASG857855,CRS831057,2025-09-24T16:49:39.819094,fa_51a35dc2,False,,MOD228517,future,288594507,,,2025-09-24T16:49:39.819094
,ASG753549,CRS831057,2025-09-24T16:49:39.819094,fa_188e4a49,False,,MOD228517,future,288594507,,,2025-09-24T16:49:39.819094
,ASG334226,CRS831057,2025-09-24T16:49:39.819094,fa_97429481,False,,MOD982753,future,288594507,,,2025-09-24T16:49:39.819094
,ASG969040,CRS831057,2025-09-24T16:49:39.819094,fa_f3d477e6,False,,MOD982753,future,288594507,,,2025-09-24T16:49:39.819094
,ASG680531,CRS831057,2025-09-24T16:49:39.819094,fa_fd764f67,False,,MOD661977,future,288594507,,,2025-09-24T16:49:39.819094
,ASG119864,CRS831057,2025-09-24T16:49:39.819094,fa_bfd2c013,False,,MOD308740,future,288594507,,,2025-09-24T16:49:39.819094
,ASG430137,CRS831057,2025-09-24T16:49:39.819094,fa_f1f04271,False,,MOD308740,future,288594507,,,2025-09-24T16:49:39.819094
,ASG732860,CRS831057,2025-09-24T16:49:39.819094,fa_741d3c1c,False,,MOD788235,future,288594507,,,2025-09-24T16:49:39.819094
,ASG544071,CRS831057,2025-09-24T16:49:39.819094,fa_e4f0c40d,False,,MOD959497,future,288594507,,,2025-09-24T16:49:39.819094
,ASG961711,CRS058797,2025-09-24T16:49:39.819094,fa_4d6f417b,False,,MOD342337,future,288594507,,,2025-09-24T16:49:39.819094
,ASG134566,CRS058797,2025-09-24T16:49:39.819094,fa_86ec68be,False,,MOD987246,future,288594507,,,2025-09-24T16:49:39.819094
,ASG266948,CRS058797,2025-09-24T16:49:39.819094,fa_d0e8d3e9,False,,MOD987246,future,288594507,,,2025-09-24T16:49:39.819094
,ASG156319,CRS058797,2025-09-24T16:49:39.819094,fa_fc97b639,False,,MOD764544,future,288594507,,,2025-09-24T16:49:39.819094
,ASG671266,CRS058797,2025-09-24T16:49:39.819094,fa_d7e14820,False,,MOD764544,future,288594507,,,2025-09-24T16:49:39.819094
,ASG468722,CRS058797,2025-09-24T16:49:39.819094,fa_d8ba229d,False,,MOD613318,future,288594507,,,2025-09-24T16:49:39.819094
,ASG000246,CRS058797,2025-09-24T16:49:39.819094,fa_d2b0ce3d,False,,MOD613318,future,288594507,,,2025-09-24T16:49:39.819094
,ASG242021,CRS058797,2025-09-24T16:49:39.819094,fa_4886fbdc,False,,MOD389985,future,288594507,,,2025-09-24T16:49:39.819094
,ASG052242,CRS652689,2025-09-24T16:49:39.819094,fa_8b18362e,False,,MOD272229,future,288594507,,,2025-09-24T16:49:39.819094
,ASG932521,CRS652689,2025-09-24T16:49:39.819094,fa_d95e7edc,False,,MOD272229,future,288594507,,,2025-09-24T16:49:39.819094
,ASG194384,CRS652689,2025-09-24T16:49:39.820093,fa_9f91b65a,False,,MOD430710,future,288594507,,,2025-09-24T16:49:39.820093
,ASG632615,CRS652689,2025-09-24T16:49:39.820093,fa_b550adf4,False,,MOD340216,future,288594507,,,2025-09-24T16:49:39.820093
,ASG996962,CRS652689,2025-09-24T16:49:39.820093,fa_39b0acb9,False,,MOD340216,future,288594507,,,2025-09-24T16:49:39.820093
,ASG852989,CRS652689,2025-09-24T16:49:39.820093,fa_424daceb,False,,MOD730860,future,288594507,,,2025-09-24T16:49:39.820093
,ASG436735,CRS652689,2025-09-24T16:49:39.820093,fa_0781a901,False,,MOD730860,future,288594507,,,2025-09-24T16:49:39.820093
,ASG922746,CRS652689,2025-09-24T16:49:39.820093,fa_758a382b,False,,MOD351862,future,288594507,,,2025-09-24T16:49:39.820093
,ASG569685,CRS652689,2025-09-24T16:49:39.820093,fa_0a87cb54,False,,MOD351862,future,288594507,,,2025-09-24T16:49:39.820093
,ASG450416,CRS652689,2025-09-24T16:49:39.820093,fa_375e72a2,False,,MOD152732,future,288594507,,,2025-09-24T16:49:39.820093
,ASG757487,CRS652689,2025-09-24T16:49:39.820093,fa_f47203b3,False,,MOD229518,future,288594507,,,2025-09-24T16:49:39.820093
,ASG811498,CRS652689,2025-09-24T16:49:39.820093,fa_526c0e46,False,,MOD017828,future,288594507,,,2025-09-24T16:49:39.820093
,ASG309689,CRS652689,2025-09-24T16:49:39.820093,fa_337786b2,False,,MOD017828,future,288594507,,,2025-09-24T16:49:39.820093
,ASG185223,CRS652689,2025-09-24T16:49:39.820093,fa_2f7d9f6c,False,,MOD346529,future,288594507,,,2025-09-24T16:49:39.820093
,ASG864612,CRS583398,2025-09-24T16:49:39.820093,pa_ee203672,True,,MOD646818,pending,288594507,,,2025-09-24T16:49:39.820093
,ASG338808,CRS583398,2025-09-24T16:49:39.820093,pa_a34d0575,True,,MOD780422,pending,288594507,,,2025-09-24T16:49:39.820093
